Date,Average Wind Speed,Precipitation,TMAX,TMIN,Fastest 2 minute wind speed,Fastest 5 second wind speed,Fog/Ice fog,Heavy freezing fog,Thunder,Glaze,Smoke/Haze,Blowing/Drifting Snow,Power Outage
2013-07-20,4.7,0.22,81,69,16.1,23,1,,1,,,,
2013-07-21,2.01,0,83,66,10.1,14.1,1,,,,,,
2013-07-22,3.8,0.08,82,68,21,29.1,1,,1,,,,
2013-07-23,8.95,0,87,65,18.1,25.1,,,,,,,
2013-07-24,6.26,0,75,56,17,23.9,,,,,,,
2013-07-25,4.47,0,77,55,13,18.1,,,,,,,
2013-07-26,4.7,0,78,58,13,16.1,,,,,,,
2013-07-27,9.4,0.14,76,58,21,25.9,1,,,,,,
2013-07-28,6.49,0,72,51,17,23.9,,,,,,,
2013-07-29,4.25,0,77,55,14.1,18.1,,,,,,,
2013-07-30,2.24,0.03,74,58,8.1,12.1,,,,,,,
2013-07-31,3.8,0.13,76,64,8.9,14.1,1,,,,,,
2013-08-01,8.28,0,82,64,25.1,32,1,,,,,,
2013-08-02,5.59,0,81,57,17,25.9,,,,,,,
2013-08-03,5.82,0.65,82,63,16.1,21,1,,,,,,
2013-08-04,5.14,0,78,57,14.1,21,,,,,,,
2013-08-05,3.13,0,79,60,12.1,21.9,,,,,,,
2013-08-06,3.58,0,79,68,8.9,15,1,,,,1,,
2013-08-07,4.25,0,84,69,15,28,1,1,,,,,
2013-08-08,4.47,0.28,84,72,17,21.9,1,,,,1,,
2013-08-09,4.47,0.08,82,69,12.1,28,1,,,,1,,
2013-08-10,3.13,0,84,67,12.1,14.1,,,,,,,
2013-08-11,4.03,0,82,66,12.1,15,1,,,,,,
2013-08-12,3.58,0,83,66,13,21,1,,,,,,
2013-08-13,9.84,0,74,56,21,25.9,,,,,,,
2013-08-14,6.71,0,70,50,15,19.9,,,,,,,
2013-08-15,2.91,0,72,51,12.1,17,,,,,,,
2013-08-16,3.58,0,75,57,13,19.9,,,,,,,
2013-08-17,3.8,0,79,58,13,17,,,,,,,
2013-08-18,2.01,0,83,60,8.9,28,1,,,,,,
2013-08-19,1.34,0,84,59,8.1,,1,,,,,,
2013-08-20,2.68,0,86,63,10.1,25.9,1,,,,1,,
2013-08-21,2.46,0,87,66,16.1,,1,,,,,,
2013-08-22,5.59,0,85,67,18.1,38.9,1,,,,,,
2013-08-23,4.47,0,83,66,13,28,1,,,,1,,
2013-08-24,2.24,0,86,60,10.1,13,,,,,,,
2013-08-25,2.01,0,88,59,8.9,14.1,,,,,,,
2013-08-26,4.92,0,88,64,13,29.1,1,,,,1,,
2013-08-27,6.71,0,91,72,14.1,25.9,1,,,,1,,
2013-08-28,9.4,0,92,73,19.9,25.1,,,,,,,
2013-08-29,4.03,0,89,71,8.9,25.1,1,,,,1,,
2013-08-30,4.03,0.03,92,67,25.1,33.1,1,,,,1,,
2013-08-31,4.47,0.7,93,69,23,29.1,1,,,,,,
2013-09-01,4.03,0,82,67,10.1,17,1,,,,,,
2013-09-02,6.71,0,83,64,16.1,28,1,,,,,,
2013-09-03,4.25,0,74,55,14.1,21,,,,,,,
2013-09-04,2.46,0,82,54,12.1,15,,,,,,,
2013-09-05,4.7,0,84,64,8.9,29.1,,,,,,,
2013-09-06,4.03,0,83,59,8.9,25.9,,,,,,,
2013-09-07,3.8,0,86,60,15,18.1,,,,,,,
2013-09-08,2.91,0,87,69,13,28,1,,,,,,
2013-09-09,5.82,0,91,68,15,23,1,,,,1,,
2013-09-10,5.82,0,95,75,17,25.9,1,,,,1,,
2013-09-11,5.59,0,92,72,14.1,21.9,1,,,,1,,
2013-09-12,7.83,0.14,82,62,23.9,33.1,1,,,,,,
2013-09-13,8.95,0,67,52,18.1,23,,,,,,,
2013-09-14,1.34,0,70,45,8.9,14.1,,,,,,,
2013-09-15,3.36,0.01,75,47,14.1,18.1,,,,,,,
2013-09-16,6.49,0.02,67,54,13,18.1,1,,,,,,
2013-09-17,4.7,0,75,50,13,17,,,,,,,
2013-09-18,3.58,0,81,61,10.1,23.9,,,,,,,
2013-09-19,6.49,1.01,81,65,18.1,23.9,1,,,,,,
2013-09-20,5.59,0.39,78,63,17,23,1,,,,1,,
2013-09-21,8.05,0.01,71,54,17,23,,,,,,,
2013-09-22,3.13,0,69,49,10.1,16.1,,,,,,,
2013-09-23,4.47,0,70,46,12.1,18.1,,,,,,,
2013-09-24,5.37,0,75,48,12.1,15,,,,,,,
2013-09-25,3.36,0,78,56,15,44.1,,,,,,,
2013-09-26,2.46,0,78,51,8.9,14.1,1,,,,1,,
2013-09-27,1.12,0,80,50,8.9,15,,,,,,,
2013-09-28,3.58,0,81,52,25.1,28,1,,,,1,,
2013-09-29,2.91,0.72,65,61,8.9,25.9,1,,,,,,
2013-09-30,3.13,0.01,73,60,14.1,17,1,,,,1,,
2013-10-01,3.36,0,76,60,13,19.9,1,,,,,,
2013-10-02,1.34,0,77,60,8.1,14.1,1,,,,1,,
2013-10-03,4.92,0,81,66,16.1,25.1,1,,,,,,
2013-10-04,3.58,0.14,81,65,12.1,46.1,1,,,,1,,
2013-10-05,5.82,1.45,73,65,16.1,25.9,1,,1,,,,
2013-10-06,6.93,1.44,65,45,21,25.9,1,,1,,,,
2013-10-07,6.93,0.01,62,45,19.9,23.9,1,,,,,,
2013-10-08,2.24,0,70,44,12.1,16.1,1,,,,,,
2013-10-09,1.79,0,72,44,8.9,18.1,,,,,,,
2013-10-10,0.45,0,73,47,8.1,12.1,,,,,,,
2013-10-11,1.34,0,75,47,6.9,12.1,1,,,,,,
2013-10-12,1.79,0,76,49,10.1,15,1,1,,,,,
2013-10-13,6.93,0,69,49,15,21.9,,,,,,,
2013-10-14,3.13,0,69,44,8.1,12.1,,,,,,,
2013-10-15,5.14,0.1,65,50,12.1,21,1,,,,,,
2013-10-16,7.38,0,63,46,17,21.9,1,,,,,,
2013-10-17,4.25,0.08,53,40,15,21,1,,,,,,
2013-10-18,6.93,0,64,41,15,23.9,1,,,,,,
2013-10-19,6.26,0.27,52,40,18.1,23.9,1,,,,,,
2013-10-20,8.28,0,63,39,21,28,,,,,,,
2013-10-21,7.83,0,60,38,17,23,,,,,,,
2013-10-22,3.8,0.03,49,30,10.1,17,1,,,,,,
2013-10-23,9.84,0.24,47,33,19.9,28,1,,,,,,
2013-10-24,7.61,0.02,39,33,17,21,1,,,1,,,
2013-10-25,6.04,0,47,29,14.1,19.9,,,,,,,
2013-10-26,9.4,0,56,34,21,29.1,,,,,,,
2013-10-27,2.68,0,55,30,10.1,15,,,,,,,
2013-10-28,0.67,0,59,30,4.9,,1,1,,,,,
2013-10-29,3.36,0.04,54,37,8.1,11,1,,,,1,,
2013-10-30,5.59,0.19,63,49,17,23.9,1,1,,,,,
2013-10-31,10.07,2.24,64,52,38,50.1,1,,,,,,
2013-11-01,10.51,0,56,45,21.9,31.1,,,,,,,
2013-11-02,10.51,0.01,52,41,21,25.1,1,,,,,,
2013-11-03,4.25,0,52,35,12.1,15,1,,,,,,
2013-11-04,7.16,0,52,41,15,21.9,,,,,,,
2013-11-05,5.59,0.01,56,47,12.1,18.1,,,,,,,
2013-11-06,11.18,0.32,59,41,21,28,1,,,,,,
2013-11-07,9.84,0,47,32,21.9,28,,,,,,,
2013-11-08,4.25,0,50,28,13,15,1,,,,,,
2013-11-09,8.95,0,60,41,19.9,28,,,,,,,
2013-11-10,8.72,0,48,32,21.9,32,,,,,,,
2013-11-11,8.28,0.03,50,29,21.9,28,1,,,,,,
2013-11-12,9.62,0,36,24,18.1,23.9,1,,,,,,
2013-11-13,6.71,0,38,19,14.1,19,,,,,,,
2013-11-14,8.95,0,52,29,18.1,27.1,,,,,,,
2013-11-15,7.38,0,52,42,15,21,,,,,,,
2013-11-16,9.4,0,61,42,19.9,30,1,,,,,,
2013-11-17,14.32,1.47,66,48,32,46.1,1,,1,,1,,1
2013-11-18,14.32,0,49,33,30,38,,,,,,,1
2013-11-19,6.49,0,43,28,14.1,17,,,,,,,1
2013-11-20,6.93,0,47,28,16.1,21.9,,,,,,,1
2013-11-21,4.03,0.26,49,44,10.1,14.1,1,,,,,,
2013-11-22,10.07,0.03,50,32,23.9,28,1,,,,1,,
2013-11-23,13.42,0,32,19,23,30,,,,,,,
2013-11-24,6.26,0,27,14,16.1,21,,,,,,,
2013-11-25,7.16,0,33,19,15,19.9,,,,,,,
2013-11-26,6.93,0,36,29,21.9,28,1,,,,1,,
2013-11-27,12.53,0,29,18,21,28,,,,,,,
2013-11-28,5.59,0,36,18,17,21.9,,,,,,,
2013-11-29,4.7,0,37,19,10.1,12.1,,,,,,,
2013-11-30,4.92,0,52,27,16.1,21.9,,,,,,,
2013-12-01,4.47,0,51,31,13,17,,,,,1,,
2013-12-02,4.92,0.03,48,35,10.1,13,1,,,,1,,
2013-12-03,4.92,0,49,33,12.1,15,1,1,,,,,
2013-12-04,7.16,0.01,62,44,13,19.9,1,,,,,,
2013-12-05,11.86,0.19,60,23,21.9,28,1,,,,1,,
2013-12-06,9.62,0.03,26,21,15,19.9,1,,,,1,,
2013-12-07,6.49,0,24,11,14.1,17,1,,,,1,,
2013-12-08,8.95,0,28,19,16.1,19.9,1,,,,1,,
2013-12-09,10.51,0,29,20,19.9,27.1,1,,,,1,,
2013-12-10,7.61,0,26,9,18.1,27.1,,,,,,,
2013-12-11,8.5,0,28,9,21.9,29.1,1,,,,1,,
2013-12-12,7.61,0,21,2,16.1,23,,,,,,,
2013-12-13,6.04,0.08,36,16,19.9,28,1,,,,,,
2013-12-14,7.61,0.32,34,26,17,23,1,,,,,,
2013-12-15,9.84,0,28,17,23,31.1,1,,,,1,,
2013-12-16,4.03,0.05,28,18,13,16.1,1,,,,1,,
2013-12-17,8.05,0,29,20,17,25.1,1,,,,1,,
2013-12-18,6.93,0,36,16,13,17,1,,,,,,
2013-12-19,8.5,0,50,34,16.1,25.1,,,,,,,
2013-12-20,10.96,0.45,60,50,21,28,1,,,,,,
2013-12-21,6.71,2.31,50,36,18.1,23,1,,,,,,
2013-12-22,10.29,0.03,44,31,21,29.1,1,,,,,,
2013-12-23,11.86,0,31,15,19.9,25.1,,,,,,,
2013-12-24,7.16,0,19,5,19.9,21.9,1,,,,1,,
2013-12-25,8.05,0,30,18,15,19.9,,,,,,,
2013-12-26,9.17,0,35,24,21,27.1,1,,,,,,
2013-12-27,7.16,0,46,27,14.1,19.9,,,,,,,
2013-12-28,7.16,0,52,33,16.1,21,,,,,,,
2013-12-29,9.62,0,43,25,21,25.9,1,,,,1,,
2013-12-30,6.49,0,25,17,17,21.9,,,,,,,
2013-12-31,7.61,0,30,20,18.1,23,,,,,,,
2014-01-01,3.13,0,40,19,10.1,14.1,1,,,,,,
2014-01-02,11.86,0.23,27,9,23.9,32,1,,,,1,,
2014-01-03,6.71,0,19,-2,14.1,19.9,1,,,,1,,
2014-01-04,7.83,0,37,15,18.1,28,,,,,,,
2014-01-05,9.62,0.96,36,7,32,46.1,1,1,,,,,
2014-01-06,14.32,0,7,-13,31.1,42.1,1,,,,1,,
2014-01-07,7.61,0,10,-14,15,21.9,,,,,,,
2014-01-08,5.14,0,25,8,8.9,14.1,,,,,,,
2014-01-09,4.92,0.05,31,11,10.1,14.1,1,,,,1,,
2014-01-10,6.49,0.28,42,31,12.1,17,1,1,,,,,
2014-01-11,8.95,0.07,45,34,21,25.9,1,1,,,,,
2014-01-12,8.72,0,45,29,21,29.1,1,,,,1,,
2014-01-13,10.29,0,50,34,21,32,,,,,,,
2014-01-14,9.62,0.02,45,22,23.9,33.1,1,1,,,1,,
2014-01-15,9.62,0,28,17,18.1,23.9,,,,,,,
2014-01-16,9.17,0.11,32,17,16.1,25.9,1,1,,,1,,
2014-01-17,9.17,0,30,11,23.9,29.1,1,,,,1,,
2014-01-18,6.93,0.08,25,13,16.1,23.9,1,1,,,1,,
2014-01-19,12.75,0,35,16,21.9,31.1,1,,,,,,
2014-01-20,6.71,0,38,29,16.1,25.1,,,,,,,
2014-01-21,12.75,0.02,31,1,29.1,36,1,,,,,1,
2014-01-22,8.5,0,17,-4,30,38,1,,,,1,,
2014-01-23,13.2,0,8,-3,21.9,28,,,,,1,,
2014-01-24,11.18,0,22,-6,28,36.9,,,,,1,,
2014-01-25,16.33,0.05,32,8,36,47,1,,,,1,1,
2014-01-26,9.4,0,42,5,38.9,53,,,,,,,
2014-01-27,17,0,25,-3,36,47,1,,,,,1,
2014-01-28,4.92,0,11,-7,12.1,17,,,,,,,
2014-01-29,7.61,0,24,2,16.1,27.1,,,,,,,
2014-01-30,11.18,0,33,15,23,32,,,,,,,
2014-01-31,3.8,0.01,34,29,12.1,17,1,,,,1,,
2014-02-01,6.26,0.92,41,31,15,19,1,,,1,1,,
2014-02-02,8.95,0.11,32,20,15,19,1,,,1,1,,
2014-02-03,5.59,0,27,11,13,16.1,,,,,,,
2014-02-04,7.83,0.23,25,16,16.1,21.9,1,1,,,1,,
2014-02-05,9.4,0.13,25,19,18.1,21.9,1,,,,1,,
2014-02-06,7.83,0,19,-3,17,21.9,1,,,,1,,
2014-02-07,2.24,0,13,-10,12.1,15,,,,,,,
2014-02-08,3.36,0,24,4,10.1,14.1,1,,,,1,,
2014-02-09,8.95,0.05,24,8,19.9,23.9,1,,,,1,,
2014-02-10,6.49,0,11,-3,10.1,15,1,,,,1,,
2014-02-11,4.25,0,19,-10,8.9,12.1,,,,,,,
2014-02-12,3.58,0,32,-5,8.9,12.1,1,,,,1,,
2014-02-13,5.37,0,37,4,13,18.1,1,,,,1,,
2014-02-14,7.61,0.33,32,14,21.9,29.1,1,1,,,1,,
2014-02-15,5.82,0.05,23,2,13,17,1,,,,1,,
2014-02-16,7.83,0,25,20,17,23,1,,,,1,,
2014-02-17,12.53,0.24,35,18,25.9,36,1,1,,1,,,
2014-02-18,6.71,0,50,26,15,25.9,,,,,,,
2014-02-19,7.38,0,46,34,19.9,25.1,,,,,,,
2014-02-20,10.51,0.43,63,35,32,47,1,,1,,,,
2014-02-21,10.96,0,43,34,23.9,35.1,,,,,,,
2014-02-22,7.16,0,51,30,16.1,23.9,,,,,,,
2014-02-23,9.17,0.01,36,23,16.1,21,1,,,,,,
2014-02-24,10.74,0,31,19,19.9,25.9,,,,,,,
2014-02-25,10.51,0,25,17,21,25.9,1,,,,,,
2014-02-26,10.51,0,20,5,23,32,,,,,,,
2014-02-27,13.42,0,20,9,32,42.1,,,,,,,
2014-02-28,7.38,0,36,7,15,19.9,,,,,,,
2014-03-01,6.71,0,47,24,16.1,19.9,,,,,1,,
2014-03-02,10.51,0.18,25,14,16.1,21,1,,,1,1,,
2014-03-03,8.95,0,18,7,21,25.1,,,,,,,
2014-03-04,2.68,0,31,6,8.9,11,,,,,,,
2014-03-05,8.05,0,32,17,15,19.9,,,,,,,
2014-03-06,6.26,0,42,18,12.1,16.1,,,,,1,,
2014-03-07,3.8,0,55,20,12.1,16.1,1,,,,1,,
2014-03-08,7.16,0,45,26,18.1,23,1,,,,1,,
2014-03-09,5.82,0,43,19,13,17,1,,,,1,,
2014-03-10,8.5,0,59,36,17,25.1,1,,,,1,,
2014-03-11,5.37,0,69,41,13,18.1,1,,,,1,,
2014-03-12,17,0.03,49,19,30,40.9,,,,,,,
2014-03-13,6.71,0,39,17,15,21,,,,,,,
2014-03-14,13.2,0,61,36,30,45,,,,,,,
2014-03-15,7.61,0,54,35,16.1,21.9,,,,,,,
2014-03-16,14.54,0,35,20,23,32,,,,,,,
2014-03-17,5.37,0,39,17,14.1,19,,,,,1,,
2014-03-18,8.28,0,53,24,21,29.1,1,,,,1,,
2014-03-19,13.87,0,52,36,28,36.9,,,,,1,,
2014-03-20,8.5,0,53,28,23.9,34,,,,,,,
2014-03-21,8.05,0,67,35,25.1,32,,,,,,,
2014-03-22,10.74,0,55,34,29.1,36.9,,,,,,,
2014-03-23,10.29,0,37,24,18.1,23.9,,,,,,,
2014-03-24,3.8,0,39,18,13,15,,,,,,,
2014-03-25,12.3,0,34,25,25.1,35.1,1,,,,1,,
2014-03-26,5.37,0,41,18,14.1,18.1,,,,,,,
2014-03-27,9.62,0.18,52,34,18.1,29.1,,,,,,,
2014-03-28,12.53,0.19,52,38,25.1,32,1,,,,1,,
2014-03-29,10.74,0.43,39,33,18.1,27.1,1,,,,1,,
2014-03-30,4.7,0,55,27,12.1,15,1,,,,,,
2014-03-31,8.05,0,67,32,18.1,25.9,,,,,,,
2014-04-01,11.18,0.03,62,47,23,32,,,,,,,
2014-04-02,5.82,0.28,54,41,13,17,1,,1,,,,
2014-04-03,8.28,2.03,66,50,23.9,29.1,1,,1,,,,
2014-04-04,15.21,0.27,57,37,30,42.9,1,,,,,,
2014-04-05,6.49,0,50,35,21,27.1,,,,,,,
2014-04-06,4.25,0,56,31,14.1,18.1,,,,,,,
2014-04-07,10.07,0.88,48,42,25.9,36,1,,,,,,
2014-04-08,6.71,0.01,57,36,16.1,19.9,1,1,,,1,,
2014-04-09,5.82,0,60,38,15,19.9,,,,,1,,
2014-04-10,10.51,0.26,74,45,29.1,42.1,,,,,,,
2014-04-11,4.47,0.29,66,46,14.1,18.1,1,,1,,,,
2014-04-12,8.28,0,78,40,23,33.1,,,,,,,
2014-04-13,11.18,0,75,64,21.9,32,,,,,,,
2014-04-14,12.53,0.48,72,32,23.9,35.1,1,,,,,,
2014-04-15,11.41,0,38,29,25.1,38,1,,,,1,,
2014-04-16,8.95,0,50,28,18.1,27.1,,,,,,,
2014-04-17,6.04,0,64,35,18.1,27.1,,,,,,,
2014-04-18,4.92,0,69,42,14.1,19,,,,,,,
2014-04-19,6.71,0,67,40,15,19.9,,,,,,,
2014-04-20,2.91,0,75,41,8.9,14.1,,,,,,,
2014-04-21,4.7,0,73,46,15,21,,,,,,,
2014-04-22,11.41,0,60,43,23,30,1,,,,1,,
2014-04-23,6.26,0,59,37,16.1,19,,,,,,,
2014-04-24,11.63,0,66,49,19.9,27.1,,,,,,,
2014-04-25,10.96,0.92,67,52,23.9,33.1,1,,,,1,,
2014-04-26,6.71,0,77,53,14.1,18.1,,,,,,,
2014-04-27,12.3,0,72,46,19.9,25.1,,,,,,,
2014-04-28,9.62,0.97,71,50,21,31.1,1,,1,,,,
2014-04-29,9.62,0.25,73,49,28,38.9,1,,,,,,
2014-04-30,7.83,0.01,61,43,19.9,25.9,1,,,,1,,
2014-05-01,9.17,0,53,42,19.9,28,,,,,,,
2014-05-02,7.16,0,53,44,13,19.9,,,,,,,
2014-05-03,11.63,0,67,46,25.1,34,,,,,,,
2014-05-04,8.5,0,68,50,16.1,19.9,,,,,,,
2014-05-05,7.83,0,70,46,18.1,25.1,,,,,,,
2014-05-06,9.62,0,74,48,17,23,,,,,,,
2014-05-07,7.83,0,83,53,18.1,25.9,,,,,,,
2014-05-08,10.51,0,84,62,21,28,,,,,,,
2014-05-09,8.95,0.01,76,62,19.9,29.1,,,1,,,,1
2014-05-10,4.92,0,77,56,16.1,19.9,,,,,,,1
2014-05-11,5.59,0.42,82,55,21.9,31.1,1,,1,,,,1
2014-05-12,8.5,0,81,62,21,32,,,1,,,,
2014-05-13,8.95,0.59,80,55,19.9,32,1,,1,,,,
2014-05-14,9.17,1.3,58,50,18.1,25.9,1,,,,1,,
2014-05-15,10.51,0.01,52,43,23,29.1,1,,,,,,
2014-05-16,6.71,0.2,55,41,17,23,1,,1,,,,
2014-05-17,5.82,0,56,42,14.1,19,,,,,,,
2014-05-18,2.01,0,64,36,12.1,14.1,1,1,,,,,
2014-05-19,6.71,0,70,41,16.1,23,,,,,,,
2014-05-20,6.71,0,80,60,15,21,,,,,,,
2014-05-21,6.49,1.34,84,65,19.9,27.1,1,,1,,,,
2014-05-22,6.26,0,75,59,17,21.9,1,,,,,,
2014-05-23,4.92,0,73,51,15,19,,,,,,,
2014-05-24,2.01,0,75,50,8.9,12.1,,,,,,,
2014-05-25,2.68,0,79,56,12.1,14.1,,,,,,,
2014-05-26,4.25,0,84,59,13,17,,,,,1,,
2014-05-27,6.26,0,85,67,18.1,25.1,,,,,,,
2014-05-28,5.59,0,84,64,16.1,21.9,,,,,,,
2014-05-29,3.8,0.54,80,64,12.1,13,1,,1,,1,,
2014-05-30,5.82,0,85,64,13,16.1,,,,,,,
2014-05-31,5.82,0,84,61,17,21.9,,,,,,,
2014-06-01,5.37,0,86,59,13,18.1,,,1,,,,
2014-06-02,8.5,1.38,77,67,21.9,31.1,1,,1,,,,
2014-06-03,7.16,0,84,68,18.1,23.9,1,,,,,,
2014-06-04,7.83,0.77,79,61,23.9,31.1,1,,1,,,,
2014-06-05,4.03,0,77,56,10.1,15,,,,,,,
2014-06-06,1.79,0,80,54,8.9,13,,,,,1,,
2014-06-07,5.82,0.16,80,56,15,21,,,,,,,
2014-06-08,8.72,0.31,75,61,23,29.1,1,,,,1,,
2014-06-09,5.37,0,76,59,13,19,,,,,,,
2014-06-10,8.5,0.24,71,63,15,21.9,1,,,,1,,
2014-06-11,6.93,0.36,76,65,16.1,21,1,,1,,,,
2014-06-12,7.83,0.01,80,63,21.9,29.1,1,,1,,1,,
2014-06-13,9.17,0,74,59,17,23,,,,,,,
2014-06-14,4.7,0,75,48,13,17,,,,,,,
2014-06-15,6.71,0,84,54,16.1,25.1,,,,,,,
2014-06-16,5.82,0.01,84,70,13,18.1,1,,1,,,,
2014-06-17,9.17,0,88,71,21.9,57,,,,,,,
2014-06-18,5.82,0.71,88,69,25.1,35.1,1,,1,,,,
2014-06-19,4.25,0.16,87,68,18.1,28,1,,1,,,,
2014-06-20,4.92,0,84,69,14.1,19,,,1,,,,
2014-06-21,4.47,0,86,68,10.1,13,,,,,,,
2014-06-22,4.25,0,87,70,15,19,,,,,,,
2014-06-23,6.26,0.14,88,68,19.9,30,1,,1,,,,
2014-06-24,3.13,1.52,79,68,36.9,44.1,1,,1,,1,,
2014-06-25,5.37,0,83,67,18.1,23,1,,,,,,
2014-06-26,4.47,0.09,86,67,12.1,15,1,,,,1,,
2014-06-27,4.03,0,87,68,13,16.1,,,1,,,,
2014-06-28,5.82,0.12,83,72,17,25.1,1,,,,1,,
2014-06-29,6.93,0,82,71,14.1,19.9,,,,,,,
2014-06-30,6.49,0.08,85,68,17,25.1,1,,1,,1,,1
2014-07-01,7.83,0.07,85,66,28,38.9,1,,1,,,,1
2014-07-02,9.4,0,78,63,18.1,23,,,,,,,1
2014-07-03,8.05,0.03,72,60,15,25.1,1,,,,,,
2014-07-04,4.47,0,78,53,14.1,18.1,,,,,,,
2014-07-05,3.36,0,79,55,12.1,17,1,,,,1,,
2014-07-06,7.16,0.04,82,63,17,25.1,,,,,,,
2014-07-07,7.61,0,79,70,16.1,23,,,1,,,,
2014-07-08,10.07,0.4,81,69,23,36,1,,1,,,,
2014-07-09,7.83,0,80,64,17,21.9,,,,,,,
2014-07-10,5.59,0,79,62,13,19,,,,,,,
2014-07-11,2.46,0,82,58,10.1,15,,,,,,,
