"STATION","NAME","DATE","AWND","PRCP","TMAX","TMIN","WSF2","WSF5","WT01","WT02","WT03","WT08","WT10"
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2012-02-11","15.21","0.00","20","10","23.0","32.0","    1",,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2012-02-12","12.97","0.00","31","17","21.9","30.0",,,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2012-02-13","8.72","0.00","36","15","17.0","21.9",,,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2012-02-14","6.04","0.06","33","28","13.0","21.9","    1",,,"    1",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2012-02-15","6.93","0.05","37","32","14.1","18.1","    1",,,"    1",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2012-02-16","5.82","0.12","44","28","29.1","40.9","    1",,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2012-02-17","8.50","0.00","43","26","40.9","79.0","    1",,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2012-02-18","10.74","0.00","38","19","25.1","32.0",,,,"    1",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2012-02-19","5.14","0.00","35","18","13.0","16.1",,,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2012-02-20","4.03","0.00","37","13","12.1","15.0",,,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2012-02-21","8.05","0.10","41","26","30.0","101.1","    1","    1",,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2012-02-22","8.05","0.00","40","31","29.1","72.0","    1",,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2012-02-23","4.47","0.08","41","27","42.9","66.0","    1",,,"    1",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2012-02-24","10.29","0.16","35","30","23.0","91.9","    1",,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2012-02-25","13.65","0.02","32","27","23.9","30.0","    1",,,"    1",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2012-02-26","6.04","0.00","38","18","17.0","23.0",,,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2012-02-27","13.20","0.00","42","26","33.1","42.9",,,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2012-02-29","8.95","0.54","47","33","25.1","91.0","    1","    1",,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2012-03-01","11.18","0.01","44","34","28.0","53.0","    1",,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2012-03-02","10.07","0.50","49","34","38.9","53.9","    1",,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2012-03-03","20.80","0.00","37","28","38.9","81.0",,,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2012-03-04","8.05","0.00","37","25","18.1","23.0","    1",,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2012-03-05","6.49","0.01","32","22","17.0","29.1","    1",,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2012-03-06","11.41","0.00","57","27","23.0","31.1",,,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2012-03-07","15.88","0.00","66","43","32.0","44.1",,,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2012-03-08","13.87","0.15","60","27","25.1","33.1","    1",,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2012-03-09","13.87","0.00","38","24","28.0","35.1","    1",,,"    1",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2012-03-10","10.29","0.00","48","19","21.0","28.0",,,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2012-03-11","6.26","0.00","65","30","16.1","21.0",,,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2012-03-12","9.40","0.46","62","38","21.9","136.0","    1",,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2012-03-13","9.17","0.02","67","37","23.9","31.1","    1",,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2012-03-14","5.37","0.00","76","31","17.0","23.0",,,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2012-03-15","6.93","0.93","75","48","25.1","110.1","    1",,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2012-03-16","3.80","0.01","70","47","10.1","15.0","    1","    1",,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2012-03-17","4.92","0.01","75","46","16.1","21.9","    1","    1",,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2012-03-18","3.80","0.00","72","47","13.0","16.1","    1","    1",,"    1",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2012-03-19","4.92","0.01","77","51","13.0","16.1","    1","    1",,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2012-03-20","4.25","0.00","81","50","13.0","17.0","    1","    1",,"    1",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2012-03-21","4.25","0.00","84","50","19.9","59.1","    1",,,"    1",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2012-03-22","3.13","0.08","86","50","14.1","18.1","    1",,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2012-03-23","5.59","0.24","72","54","16.1","35.1","    1",,,"    1",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2012-03-24","4.70","0.09","61","51","16.1","21.9","    1","    1",,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2012-03-25","9.62","0.01","72","48","21.0","29.1","    1",,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2012-03-26","10.51","0.00","48","32","21.0","29.1",,,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2012-03-27","7.83","0.00","51","23","17.0","23.0",,,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2012-03-28","15.21","0.00","68","45","31.1","38.9",,,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2012-03-29","6.93","0.00","47","35","16.1","21.9",,,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2012-03-30","8.72","0.56","42","31","23.9","33.1","    1",,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2012-03-31","4.92","0.00","43","35","12.1","14.1","    1",,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2012-04-01","6.04","0.00","56","36","14.1","21.0","    1",,,"    1",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2012-04-02","5.82","0.00","55","34","15.0","21.0",,,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2012-04-03","4.70","0.14","66","35","18.1","23.9","    1",,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2012-04-04","7.16","0.00","62","40","17.0","33.1",,,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2012-04-05","9.40","0.00","50","34","18.1","25.1",,,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2012-04-06","5.82","0.00","59","31","14.1","31.1",,,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2012-04-07","2.68","0.00","63","27","13.0","36.0","    1",,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2012-04-08","13.42","0.00","61","41","31.1","38.9",,,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2012-04-09","12.30","0.00","62","33","29.1","40.0",,,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2012-04-10","11.41","0.02","44","34","21.9","32.0",,,,"    1",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2012-04-11","8.50","0.00","54","33","18.1","23.0","    1",,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2012-04-12","3.13","0.00","59","25","12.1","42.9","    1","    1",,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2012-04-13","3.58","0.00","62","26","12.1","21.9","    1",,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2012-04-14","7.38","0.04","62","37","16.1","21.9",,,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2012-04-15","8.28","0.59","78","56","21.9","30.0","    1","    1",,"    1",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2012-04-16","18.57","0.02","69","41","36.9","66.0",,,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2012-04-17","5.82","0.00","57","33","14.1","25.9",,,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2012-04-18","6.04","0.00","62","33","15.0","28.0",,,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2012-04-19","5.82","0.01","72","42","15.0","18.1",,,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2012-04-20","10.29","0.31","74","39","21.9","29.1","    1",,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2012-04-21","9.62","0.00","54","37","18.1","23.0",,,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2012-04-22","12.97","0.00","53","34","23.9","35.1",,,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2012-04-23","16.55","0.00","58","38","29.1","38.9",,,,"    1",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2012-04-24","13.87","0.00","62","39","30.0","40.0",,,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2012-04-25","4.47","0.07","65","30","16.1","21.0",,,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2012-04-26","10.29","0.05","58","38","23.0","31.1",,,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2012-04-27","5.82","0.00","55","30","15.0","21.9",,,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2012-04-28","5.59","0.04","45","31","14.1","18.1",,,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2012-04-29","4.70","0.00","62","23","23.0","82.1",,,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2012-04-30","3.80","0.56","55","43","13.0","30.0",,"    1",,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2012-05-01","5.14","0.02","62","50","12.1","28.0","    1","    1",,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2012-05-02","7.38","0.00","83","52","23.9","32.0","    1",,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2012-05-03","8.28","0.10","88","54","25.1","35.1",,"    1",,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2012-05-04","4.47","0.07","80","59","15.0","23.9",,,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2012-05-05","5.82","0.00","71","55","13.0","18.1",,,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2012-05-06","5.14","0.00","70","51","14.1","25.1",,,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2012-05-07","3.36","0.36","65","51","12.1","18.1",,,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2012-05-08","6.71","0.00","73","45","18.1","23.9",,,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2012-05-09","7.38","0.10","66","42","21.9","30.0",,,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2012-05-10","6.93","0.00","65","39","17.0","23.9",,,,"    1",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2012-05-11","5.14","0.00","74","35","16.1","21.0",,,,"    1",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2012-05-12","4.92","0.00","73","43","13.0","17.0","    1",,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2012-05-13","3.80","0.09","69","48","14.1","16.1","    1",,,"    1",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2012-05-14","2.24","0.00","76","42","12.1","23.0","    1","    1",,"    1",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2012-05-15","5.82","0.00","82","40","18.1","23.0",,,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2012-05-16","9.17","0.01","66","44","21.0","28.0",,,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2012-05-17","3.36","0.00","69","33","15.0","18.1","    1",,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2012-05-18","3.36","0.00","76","36","12.1","23.0","    1",,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2012-05-19","3.13","0.00","85","43","12.1","16.1","    1",,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2012-05-20","5.14","0.00","87","48","15.0","19.9","    1",,,"    1",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2012-05-21","6.93","0.02","77","54","18.1","23.0",,,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2012-05-22","7.61","0.00","71","45","15.0","21.9",,,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2012-05-23","2.68","0.00","79","41","12.1","16.1","    1","    1",,"    1",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2012-05-24","6.26","0.00","84","50","17.0","25.9","    1","    1",,"    1",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2012-05-25","9.62","0.00","88","59","19.9","25.1",,,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2012-05-26","4.92","0.31","74","56","23.9","49.0",,,"    1","    1",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2012-05-27","6.71","0.00","83","60","18.1","28.0",,,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2012-05-28","7.83","0.00","93","59","21.0","25.9","    1","    1","    1","    1",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2012-05-29","9.17","0.00","84","61","23.0","29.1","    1",,"    1","    1",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2012-05-30","8.05","0.00","75","45","19.9","28.0",,,,"    1",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2012-05-31","6.71","0.14","63","49","18.1","25.1","    1",,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2012-06-01","10.74","0.13","57","49","21.0","25.9","    1",,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2012-06-02","13.42","0.00","74","47","29.1","40.0",,,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2012-06-03","12.97","0.00","80","55","29.1","36.9",,,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2012-06-04","8.05","0.00","74","46","18.1","28.0",,,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2012-06-05","7.16","0.00","69","45","17.0","23.9","    1",,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2012-06-06","4.70","0.00","78","38","14.1","17.0","    1","    1",,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2012-06-07","7.61","0.00","82","44","17.0","25.9","    1",,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2012-06-08","6.04","0.00","86","51","18.1","23.9",,,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2012-06-09","8.28","0.00","90","53","21.0","36.0",,,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2012-06-10","4.70","0.00","91","51","14.1","19.9","    1",,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2012-06-11","5.14","0.06","78","61","15.0","23.0","    1",,,"    1",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2012-06-12","10.96","0.00","81","60","21.0","28.0","    1",,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2012-06-13","6.71","0.00","75","50","16.1","21.0",,,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2012-06-14","4.70","0.00","80","43","16.1","79.0",,,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2012-06-15","3.80","0.00","86","50","12.1","18.1",,,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2012-06-16","6.26","0.00","88","56","21.9","31.1","    1",,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2012-06-17","4.47","0.31","82","55","15.0","19.9","    1",,,"    1",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2012-06-18","4.92","0.51","82","50","29.1","38.0","    1","    1","    1","    1",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2012-06-19","8.95","0.00","95","70","16.1","21.9",,,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2012-06-20","7.38","0.00","94","63","25.9","85.0","    1",,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2012-06-21","10.29","0.01","94","61","29.1","42.9","    1",,"    1",,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2012-06-22","5.37","0.01","84","54","19.9","55.9","    1","    1",,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2012-06-23","2.91","0.00","83","50","23.9","69.1","    1","    1",,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2012-06-24","6.04","0.00","88","62","66.0","84.1",,,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2012-06-25","9.17","0.00","75","48","19.9","25.9",,,,"    1",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2012-06-26","4.92","0.00","82","42","15.0","21.9","    1",,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2012-06-27","6.26","0.00","90","47","35.1","69.1",,,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2012-06-28","6.71","0.00","102","57","23.0","25.9",,,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2012-06-29","5.59","0.00","92","57","16.1","23.0","    1",,,"    1",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2012-06-30","6.49","0.00","93","59","17.0","23.0",,,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2012-07-01","3.80","0.00","93","57","67.1","85.0",,,"    1",,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2012-07-02","2.68","0.00","95","58","12.1","16.1","    1","    1",,"    1",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2012-07-03","3.80","0.00","89","67","28.0","42.9","    1",,"    1","    1",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2012-07-04","7.16","0.00","102","66","19.9","33.1","    1",,,"    1",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2012-07-07","8.05","0.00","101","71","19.9","47.0","    1",,"    1",,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2012-07-08","6.26","0.00","86","60","16.1","21.0","    1",,"    1",,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2012-07-09","2.91",,"87","55","38.0","183.0","    1","    1",,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2012-07-10","5.59",,"85","63","13.0","21.0","    1",,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2012-07-11","3.36",,"86","51","13.0","23.0",,,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2012-07-12","3.13",,"89","50","13.0","25.9","    1","    1",,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2012-07-13","5.14","0.17","92","59","30.0","70.9","    1","    1",,"    1",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2012-07-14","2.91","0.00","90","58","15.0","25.9","    1","    1",,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2012-07-15","8.05","0.00","95","70","19.9","31.1","    1",,,"    1",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2012-07-16","4.47","0.00","97","65","16.1","64.0",,,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2012-07-17","9.17","0.00","102","67","23.0","85.0",,,,"    1",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2012-07-18","5.14","0.00","90","73","13.0","36.9",,,"    1","    1",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2012-07-19","6.04","0.00","83","66","18.1","23.0","    1",,,"    1",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2012-07-20","8.28","0.00","83","54","19.9","25.9",,,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2012-07-21","3.80","0.00","91","48","15.0","19.9","    1",,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2012-07-22","8.28","0.00","94","61","19.9","53.9",,,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2012-07-23","10.96","0.00","98","72","25.9","47.0",,,,"    1",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2012-07-24","8.28","0.00","88","61","18.1","23.9",,,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2012-07-25","7.61","0.00","91","48","18.1","30.0",,,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2012-07-26","6.71","0.00","85","71","19.9","25.1",,,"    1",,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2012-07-27","2.91","0.00","86","63","25.1","55.9","    1",,"    1","    1",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2012-07-28","8.95",,"85","59","16.1","25.1",,,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2012-07-29","1.79",,,,"40.9","62.0","    1",,,"    1",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2012-07-30","4.47",,"91","57","16.1","45.0","    1",,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2012-07-31","7.38",,"89","64","29.1","83.0","    1",,"    1",,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2012-08-01","5.59",,"88","55","13.0","17.0",,,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2012-08-02","3.13","0.00","94","52","13.0","108.9",,,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2012-08-03","4.70","0.00","96","59","13.0","18.1",,,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2012-08-04","6.26","0.00","92","62","23.0","38.9","    1","    1","    1","    1",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2012-08-05","10.51","0.00","90","61","21.0","30.0","    1",,,"    1",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2012-08-06","2.24","0.00","85","44","13.0","28.0","    1","    1",,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2012-08-07","5.37","0.00","92","48","17.0","28.0","    1",,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2012-08-08","5.82","0.00","90","60","14.1","21.9",,,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2012-08-09","5.82","0.23","72","63","16.1","31.1","    1",,"    1",,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2012-08-10","7.16","0.23","71","59","18.1","25.9","    1",,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2012-08-11","8.95","0.02","72","59","17.0","31.1","    1",,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2012-08-12","5.82","0.00","82","54","15.0","30.0","    1",,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2012-08-13","2.68","0.07","77","60","12.1","14.1","    1",,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2012-08-14","5.14","0.32","81","56","12.1","15.0","    1",,,"    1",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2012-08-15","2.24","0.00","84","51","15.0","36.9","    1","    1",,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2012-08-16","7.38","0.05","83","56","35.1","83.0","    1","    1",,"    1",
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2012-08-17","7.83","0.00","78","59","18.1","36.0",,,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2012-08-18","2.01","0.00","77","41","40.0","84.1","    1","    1",,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2012-08-19","2.01","0.00","80","48","18.1","21.9",,,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2012-08-20","3.36","0.00","79","49","12.1","15.0","    1",,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2012-08-21","2.91","0.00","82","48","13.0","17.0","    1","    1",,,
