DATE,Average Wind Speed,PRCP,TMAX,TMIN,Fastest 2 minute wind speed,Fastest 5 second wind speed,Fog/Ice,Heavy/Freezing Fog,Thunder,Smoke/Haze,Power Outage
2015-05-19,11.18,0,61,42,18.1,23.9,,,,,
2015-05-18,8.95,0,82,61,23,27.1,,,,,
2015-05-17,6.71,0.05,82,65,16.1,23,,,,,
2015-05-16,3.58,0.08,76,58,12.1,15,,,,,
2015-05-15,5.14,0.11,75,50,17,23.9,,,,,
2015-05-14,5.82,0,62,33,12.1,17,,,,,
2015-05-13,7.38,0,56,37,17,21,,,,,
2015-05-12,14.09,0,64,49,25.1,32,,,,,
2015-05-11,7.16,0.1,76,61,18.1,27.1,,,,,
2015-05-10,6.04,0.24,79,59,17,23,,,,,
2015-05-09,6.26,0.03,80,54,18.1,25.1,,,,,
2015-05-08,6.71,0.08,86,51,19.9,32,,,,,
2015-05-07,4.25,0,83,47,12.1,16.1,,,,,
2015-05-06,4.47,0.7,72,51,8.9,17,,,,,
2015-05-05,7.38,0.89,63,50,15,19,,,,,
2015-05-04,7.83,0.09,77,58,19.9,25.1,,,,,
2015-05-03,7.61,0,79,40,19.9,25.1,,,,,
2015-05-02,4.25,0,75,41,16.1,19.9,,,,,
2015-05-01,7.16,0,74,45,18.1,23,,,,,
2015-04-30,7.38,0.24,58,45,16.1,21.9,,,,,
2015-04-29,4.03,0.18,66,30,18.1,21.9,,,,,
2015-04-28,3.13,0,65,26,13,17,,,,,
2015-04-27,8.5,0,52,28,18.1,23.9,,,,,
2015-04-26,9.17,0,59,32,18.1,27.1,,,,,
2015-04-25,7.83,0.05,52,39,16.1,21,,,,,
2015-04-24,4.92,0,60,19,16.1,27.1,,,,,
2015-04-23,11.41,0,41,24,23.9,32,,,,,
2015-04-22,13.42,0.02,41,33,23.9,31.1,,,,,
2015-04-21,17,0.03,53,36,36.9,48.1,,,,,
2015-04-20,15.88,0.22,64,44,33.1,44.1,,,,,
2015-04-19,11.86,0.34,63,44,21,31.1,,,,,
2015-04-18,7.61,0,77,40,18.1,25.1,,,,,
2015-04-17,5.37,0,77,45,15,19,1,,,,
2015-04-16,6.49,0.01,61,44,15,21,1,,,,
2015-04-15,7.61,0,64,30,17,25.1,,,,,
2015-04-14,3.36,0,65,33,12.1,14.1,,,,,
2015-04-13,10.29,0.02,69,36,25.9,35.1,,,,,
2015-04-12,5.82,0,66,28,16.1,21.9,,,,,
2015-04-11,7.61,0,62,29,19.9,27.1,,,,,
2015-04-10,19.01,0.11,66,40,35.1,47,,,,,
2015-04-09,7.16,0.96,66,39,21.9,29.1,,,,,
2015-04-08,6.93,0.02,47,37,15,21,,,,,
2015-04-07,9.84,0.1,52,38,17,23,,,,,
2015-04-06,5.14,0,61,28,13,17,,,,,
2015-04-05,7.83,0,65,29,23.9,31.1,,,,,
2015-04-04,10.74,0,54,24,30,36.9,,,,,
2015-04-03,8.28,0.04,57,33,21.9,31.1,,,,,
2015-04-02,9.17,0.21,60,32,23.9,30,,,,,
2015-04-01,4.25,0,66,24,15,19,,,,,
2015-03-31,6.93,0.17,49,29,17,21,,,,,
2015-03-30,14.76,0.03,57,35,32,45,,,,,
2015-03-29,12.53,0,44,12,30,38.9,,,,,
2015-03-28,6.26,0,37,14,15,21,,,,,
2015-03-27,11.18,0,33,16,19.9,23.9,,,,,
2015-03-26,9.17,0.01,45,33,17,23,,,,,
2015-03-25,11.18,0.22,52,27,25.1,33.1,,,,,
2015-03-24,6.71,0,43,16,12.1,16.1,,,,,
2015-03-23,6.93,0,31,18,15,19.9,,,,,
2015-03-22,6.04,0,38,20,16.1,19.9,,,,,
2015-03-21,10.74,0,52,29,21.9,27.1,,,,,
2015-03-20,5.82,0,51,31,16.1,21,,,,,
2015-03-19,6.26,0,40,25,14.1,17,,,,,
2015-03-18,9.4,0,49,19,21.9,30,,,,,
2015-03-17,14.54,0,54,22,28,36,,,,,
2015-03-16,7.61,0,64,34,13,19.9,,,,,
2015-03-15,7.83,0,54,31,17,25.1,,,,,
2015-03-14,11.18,0,49,37,25.1,35.1,,,,,
2015-03-13,4.92,0,51,27,10.1,13,,,,,
2015-03-12,5.82,0,44,22,16.1,19.9,,,,,
2015-03-11,6.49,0,53,25,14.1,18.1,,,,,
2015-03-10,3.8,0,45,22,12.1,14.1,,,,,
2015-03-09,4.92,0,45,17,13,17,,,,,
2015-03-08,7.61,0,41,20,16.1,19.9,,,,,
2015-03-07,8.95,0,43,14,16.1,19.9,,,,,
2015-03-06,8.72,0,21,-14,19.9,25.1,,,,,
2015-03-05,7.38,0,18,-8,19.9,30,,,,,
2015-03-04,12.75,0,34,15,23,31.1,,,,,
2015-03-03,11.41,0.2,36,21,29.1,35.1,,,,,
2015-03-02,8.95,0,30,15,16.1,21,,,,,
2015-03-01,4.7,0.01,24,13,14.1,17,,,,,
2015-02-28,4.25,0,19,-16,14.1,17,,,,,
2015-02-27,4.7,0,18,-20,14.1,16.1,,,,,
2015-02-26,6.93,0,15,-7,13,16.1,,,,,
2015-02-25,5.82,0,23,8,18.1,23,,,,,
2015-02-24,13.65,0,21,-5,25.1,34,,,,,
2015-02-23,7.38,0,10,-12,15,19,,,,,
2015-02-22,8.05,0,28,7,18.1,25.1,,,,,
2015-02-21,3.58,0,26,6,14.1,18.1,,,,,
2015-02-20,8.28,0,13,-30,19.9,23.9,,,,,
2015-02-19,8.05,0,4,-15,19.9,27.1,,,,,
2015-02-18,11.18,0,16,-2,28,34,,,,,
2015-02-17,6.71,0,20,-13,15,18.1,,,,,
2015-02-16,3.13,0,8,-21,12.1,13,,,,,
2015-02-15,8.5,0,5,-15,18.1,25.9,,,,,
2015-02-14,16.11,0.01,25,0,32,42.1,,,,,
2015-02-13,9.17,0,22,-16,19.9,23.9,,,,,
2015-02-12,12.08,0,27,1,23,30,,,,,
2015-02-11,9.17,0,33,17,19.9,23.9,,,,,
2015-02-10,6.04,0,27,11,12.1,15,,,,,
2015-02-09,10.07,0,25,14,17,21,,,,,
2015-02-08,6.49,0.02,42,24,17,21.9,,,,,
2015-02-07,4.47,0,38,18,12.1,15,,,,,
2015-02-06,11.63,0,29,6,21.9,28,,,,,
2015-02-05,8.05,0,16,-18,15,19,,,,,
2015-02-04,8.28,0.04,30,14,18.1,25.9,,,,,
2015-02-03,6.71,0.03,24,-11,15,18.1,,,,,
2015-02-02,11.18,0.01,18,-3,23,31.1,,,,,
2015-02-01,11.63,0.3,32,18,23,32,,,,,
2015-01-31,4.47,0,36,4,15,17,,,,,
2015-01-30,10.96,0,28,6,25.9,34,,,,,
2015-01-29,9.4,0.04,34,24,23,32,,,,,
2015-01-28,5.37,0,29,4,15,18.1,,,,,
2015-01-27,6.71,0,28,5,16.1,21.9,,,,,
2015-01-26,5.82,0,28,8,15,19,,,,,
2015-01-25,10.29,0,35,19,18.1,23.9,,,,,
2015-01-24,7.38,0,37,23,14.1,17,,,,,
2015-01-23,9.62,0,32,23,17,21.9,,,,,
2015-01-22,5.82,0,28,20,14.1,16.1,,,,,
2015-01-21,5.37,0.08,27,23,13,17,,,,,
2015-01-20,4.7,0.03,33,26,12.1,15,,,,,
2015-01-19,4.47,0,36,30,13,16.1,,,,,
2015-01-18,10.29,0.03,41,33,21,23.9,,,,,
2015-01-17,10.74,0,41,16,21,25.9,,,,,
2015-01-16,8.72,0,30,17,17,21,,,,,
2015-01-15,8.05,0,29,-2,17,21.9,,,,,
2015-01-14,3.36,0,16,-8,10.1,12.1,,,,,
2015-01-13,,0,15,-7,12.1,14.1,,,,,
2015-01-12,8.05,0.06,29,12,18.1,23.9,,,,,
2015-01-11,7.61,0.04,30,15,18.1,23,,,,,
2015-01-10,10.74,0,15,-3,18.1,23.9,,,,,
2015-01-09,14.99,0,18,0,25.9,35.1,,,,,
2015-01-08,14.76,0,14,-3,21,29.1,,,,,
2015-01-07,11.86,0.01,12,-1,23,29.1,,,,,
2015-01-06,10.29,0.03,17,-1,23.9,32,,,,,
2015-01-05,13.42,0,19,6,29.1,33.1,,,,,
2015-01-04,,0.01,34,19,25.9,32,,,,,
2015-01-02,5.82,0,36,20,16.1,21.9,,,,,
2015-01-01,16.33,0,31,16,28,33.1,,,,,
2014-12-31,13.65,0,23,7,25.9,34,,,,,
2014-12-30,9.62,0,25,13,19.9,25.1,,,,,
2014-12-29,4.7,0,33,12,14.1,17,,,,,
2014-12-28,7.83,0.01,37,21,15,21,,,,,
2014-12-27,10.51,0.05,47,31,23.9,32,,,,,
2014-12-26,6.93,0,46,29,16.1,19,,,,,
2014-12-25,12.3,0,39,32,23,31.1,,,,,
2014-12-24,9.4,0.81,47,36,25.9,34,,,,,
2014-12-23,4.92,0.05,52,37,14.1,18.1,,,,,
2014-12-22,7.16,0.01,39,22,14.1,17,,,,,
2014-12-21,3.8,0,34,19,8.9,12.1,,,,,
2014-12-20,1.12,0,30,22,6.9,8.1,,,,,
2014-12-19,4.25,0.02,30,26,8.9,12.1,,,,,
2014-12-18,8.95,0,32,28,16.1,21,,,,,
2014-12-17,16.33,0.01,38,27,23.9,32,,,,,
2014-12-16,9.62,0.23,46,38,25.9,36.9,,,,,
2014-12-15,6.93,0.12,51,41,13,15,,,,,
2014-12-14,8.05,0,55,44,21,28,,,,,
2014-12-13,10.74,0,45,33,19.9,27.1,,,,,
2014-12-12,9.17,0,37,28,17,21.9,,,,,
2014-12-11,11.18,0,40,21,21,28,,,,,
2014-12-10,12.3,0,34,24,19.9,25.1,,,,,
2014-12-09,9.62,0.01,40,34,19.9,27.1,,,,,
2014-12-08,7.61,0.08,41,31,17,23,,,,,
2014-12-07,7.61,0,36,23,12.1,15,,,,,
2014-12-06,9.84,0,41,26,19.9,25.9,,,,,
2014-12-05,3.36,0,38,29,8.9,10.1,,,,,
2014-12-04,4.25,0,33,18,8.9,11,,,,,
2014-12-03,12.3,0,40,19,23.9,33.1,,,,,
2014-12-02,7.16,0,34,17,15,19,,,,,
2014-12-01,10.74,0,40,18,17,23,,,,,
2014-11-30,12.53,0,60,40,18.1,25.1,,,,,
2014-11-29,10.29,0.02,50,28,19.9,27.1,,,,,
2014-11-28,6.26,0,28,9,13,17,,,,,
2014-11-27,8.95,0,35,21,16.1,21.9,,,,,1
2014-11-26,3.58,0,33,28,10.1,14.1,,,,,1
2014-11-25,14.99,0,34,29,30,38.9,,,,,1
2014-11-24,19.91,0.43,60,34,40.9,52.1,,,,,1
2014-11-23,8.28,0.81,54,44,15,23,,,,,
2014-11-22,8.5,0.12,48,16,15,19,,,,,
2014-11-21,6.26,0,27,-1,14.1,17,,,,,
2014-11-20,13.2,0,26,12,29.1,36.9,,,,,
2014-11-19,12.08,0.01,29,12,23,30,,,,,
2014-11-18,17,0,21,10,31.1,38,,,,,
2014-11-17,12.08,0,30,13,25.1,32,,,,,
2014-11-16,6.49,0.05,34,26,14.1,17,,,,,
2014-11-15,6.49,0,34,19,16.1,21,,,,,
2014-11-14,8.05,0,35,19,15,18.1,,,,,
2014-11-13,8.72,0,36,19,21,27.1,,,,,
2014-11-12,12.3,0,36,27,23.9,34,,,,,
2014-11-11,12.75,0.02,62,36,23.9,31.1,,,,,
2014-11-10,6.49,0,59,33,21,28,,,,,
2014-11-09,7.61,0,43,26,19.9,23.9,,,,,
2014-11-08,9.62,0.04,45,36,19.9,27.1,,,,,
2014-11-07,8.5,0,45,31,21,25.1,,,,,
2014-11-06,6.71,0.09,48,38,25.1,34,,,,,
2014-11-05,7.38,0,58,35,19.9,23.9,,,,,
2014-11-04,12.08,0.09,55,40,23.9,34,,,,,
2014-11-03,8.5,0,62,31,21,29.1,,,,,
2014-11-02,3.8,0,49,14,12.1,14.1,,,,,
2014-11-01,12.75,0,41,21,25.9,36,,,,,
2014-10-31,12.97,0.12,45,34,29.1,38,,,,,
2014-10-30,4.25,0,50,28,8.9,12.1,,,,,
2014-10-29,8.5,0,51,38,21.9,28,,,,,
2014-10-28,11.41,0.24,68,45,23,36,,,,,
2014-10-27,6.71,0.01,76,26,18.1,25.1,,,,,
2014-10-26,7.16,0,62,29,17,23,,,,,
2014-10-25,11.18,0,69,35,25.9,36,,,,,
2014-10-24,3.13,0,60,27,13,19,,,,,
2014-10-23,2.01,0,60,26,10.1,13,,,,,
2014-10-22,7.38,0,58,38,14.1,21,,,,,
2014-10-21,12.3,0,49,44,21.9,28,,,,,
2014-10-20,7.83,0.23,58,44,16.1,21,,,,,
2014-10-19,5.59,0,53,25,13,16.1,,,,,
2014-10-18,11.18,0.01,49,39,21,30,,,,,
2014-10-17,12.53,0.08,64,49,23.9,32,,,,,
2014-10-16,5.82,0.02,65,49,15,19,,,,,
2014-10-15,4.7,0.02,63,52,12.1,19.9,,,,,
2014-10-14,8.05,0.36,71,59,23,34,,,,,
2014-10-13,6.49,0.32,71,52,14.1,19,,,,,
2014-10-12,5.82,0,60,27,18.1,21.9,,,,,
2014-10-11,2.91,0,59,28,14.1,18.1,,,,,
2014-10-10,4.7,0,59,34,12.1,14.1,,,,,
2014-10-09,5.82,0,61,35,17,19.9,,,,,
2014-10-08,11.18,0,62,35,31.1,42.9,,,,,
2014-10-07,5.59,0.01,61,33,14.1,34,,,,,
2014-10-06,6.26,0,62,38,18.1,25.1,,,,,
2014-10-05,10.07,0.01,54,41,21,27.1,,,,,
2014-10-04,12.97,0.05,49,41,23,29.1,,,,,
2014-10-03,12.97,0.26,69,49,25.9,33.1,,,,,
2014-10-02,4.92,0.33,72,44,13,16.1,,,,,
2014-10-01,3.8,0,70,44,13,17,,,,,
2014-09-30,8.72,0.06,66,50,17,21.9,,,,,
2014-09-29,2.24,0,79,46,12.1,14.1,,,,,
2014-09-28,1.57,0,79,47,8.1,10.1,,,,,
2014-09-27,3.13,0,78,43,12.1,15,,,,,
2014-09-26,2.01,0,77,40,8.9,12.1,,,,,
2014-09-25,2.24,0,76,43,10.1,14.1,,,,,
2014-09-24,3.8,0,74,40,13,16.1,,,,,
2014-09-23,1.79,0,72,36,10.1,87,,,,,
2014-09-22,6.93,0,63,40,16.1,21.9,,,,,
2014-09-21,14.32,0.33,68,48,25.1,36,,,,,
2014-09-20,8.5,0.07,79,41,23,31.1,,,,,
2014-09-19,2.68,0,68,34,12.1,34,,,,,
2014-09-18,5.37,0,69,39,14.1,16.1,,,,,
2014-09-17,2.24,0,68,31,14.1,23,,,,,1
2014-09-16,4.47,0,67,42,12.1,19,,,,,
2014-09-15,2.46,0,61,36,8.9,11,,,,,
2014-09-14,2.46,0,63,34,13,28,,,,,
2014-09-13,7.61,0.01,60,37,17,23.9,,,,,
2014-09-12,4.92,0,61,52,13,16.1,,,,,
2014-09-11,10.96,0.01,69,52,23.9,31.1,,,,,
2014-09-10,8.95,0.71,75,60,23.9,32,,,,,
2014-09-09,3.13,0,78,50,14.1,23.9,,,,,
2014-09-08,,,76,54,14.1,19,,,,,
2014-09-04,10.93,0.2,87,52,19.9,25.9,,,,,1
2014-09-03,2.68,0,82,51,13,15,,,,,
2014-09-02,5.82,0,80,55,15,21.9,,,,,
2014-09-01,6.49,0.09,85,64,23,29.1,,,,,
2014-08-31,4.47,0.06,85,67,21,25.1,,,,,
2014-08-30,9.4,0.18,86,64,21.9,30,,,,,
2014-08-29,5.37,0,78,55,12.1,18.1,,,,,
2014-08-28,3.13,0,77,54,12.1,21,,,,,
2014-08-27,5.37,0,79,58,13,18.1,,,,,
2014-08-26,4.92,0.48,90,65,29.1,40,,,,,1
2014-08-25,4.25,0,86,63,16.1,21.9,,,,,
2014-08-24,6.04,0,81,66,12.1,15,,,,,
2014-08-23,5.59,0,81,67,12.1,23.9,,,,,
2014-08-22,3.8,0,85,69,8.1,17,,,,,
2014-08-21,2.24,0.11,83,59,13,15,,,,,
2014-08-20,5.37,0.02,83,62,18.1,23,,,,,
2014-08-19,5.14,0.36,84,61,30,38.9,,,,,
2014-08-18,5.59,0,80,61,13,17,,,,,
2014-08-17,4.03,0.26,73,64,10.1,17,,,,,
2014-08-16,7.83,0.02,83,44,19.9,29.1,,,,,
2014-08-15,6.49,0,76,42,21.9,29.1,,,,,
2014-08-14,10.07,0,71,49,21,27.1,,,,,
2014-08-13,9.84,0,78,56,19.9,25.9,,,,,
2014-08-12,8.05,0.11,79,58,21.9,25.9,,,,,
2014-08-11,6.49,1.03,71,63,14.1,19,,,,,
2014-08-10,5.59,0,86,59,12.1,16.1,,,,,
2014-08-09,5.59,0,82,50,15,21,,,,,
2014-08-08,4.25,0,80,56,13,21.9,,,,,
2014-08-07,3.13,0,83,48,12.1,14.1,,,,,
2014-08-06,4.92,0,81,53,14.1,23,,,,,
2014-08-05,4.25,0.27,79,57,15,18.1,,,,,
2014-08-04,3.8,0,86,53,16.1,30,,,,,
2014-08-03,3.8,0,85,52,12.1,15,,,,,
2014-08-02,3.36,0,78,58,10.1,19,,,,,
2014-08-01,2.91,0.01,83,53,13,19.9,,,,,
2014-07-31,6.04,0,82,46,17,76.1,,,,,
2014-07-30,4.92,0.05,79,51,14.1,21,,,,,
2014-07-29,6.71,0.16,76,43,18.1,81,,,,,
2014-07-28,10.74,0.01,71,44,18.1,30,,,,,1
2014-07-27,7.38,0.51,88,58,32,49,,,,,1
2014-07-26,5.14,0,82,51,25.9,66,,,,,
2014-07-25,5.59,0,79,45,16.1,23,,,,,
2014-07-24,6.71,0,76,49,15,19.9,,,,,
2014-07-23,10.07,0,78,61,18.1,23,,,,,
2014-07-22,6.04,0,90,55,19.9,25.1,,,,,
2014-07-21,2.01,0,85,52,8.9,13,,,,,
2014-07-20,0.89,0,82,52,6.9,32,,,,,
2014-07-19,3.58,0,75,56,10.1,14.1,,,,,
2014-07-18,2.68,0,77,46,15,28,,,,,
2014-07-17,4.25,0,76,50,15,18.1,,,,,
2014-07-16,7.16,0,71,51,13,18.1,,,,,
2014-07-15,11.18,0.01,71,56,25.9,33.1,,,,,
2014-07-14,4.47,0.39,81,59,13,16.1,,,,,
2014-07-13,8.72,0.12,84,59,18.1,23.9,,,,,
2014-07-12,6.26,0,84,57,16.1,23.9,,,,,
2014-07-11,3.58,0,79,53,12.1,14.1,,,,,
2014-07-10,4.03,0,78,51,8.9,11,,,,,
2014-07-09,6.26,0,76,54,16.1,25.1,,,,,
2014-07-08,10.29,0.37,79,57,29.1,36.9,,,,,
2014-07-07,10.51,0.39,86,59,28,38.9,,,,,
2014-07-06,7.83,0,81,51,18.1,25.1,,,,,
2014-07-05,4.25,0,77,44,13,18.1,,,,,
2014-07-04,5.82,0,76,46,16.1,23,,,,,
2014-07-03,7.16,0.06,73,51,19.9,25.9,,,,,1
2014-07-02,9.62,0.01,78,59,19.9,25.9,,,,,1
2014-07-01,10.07,0.57,83,66,28,35.1,,,,,1
2014-06-30,9.17,0,86,71,17,23,,,,,
2014-06-29,8.05,0.04,86,68,21,28,,,,,
2014-06-28,3.8,0.28,86,59,15,19.9,,,,,
2014-06-27,4.25,0,83,55,10.1,16.1,,,,,
2014-06-26,3.13,0,80,58,8.1,13,,,,,
2014-06-25,5.14,0,79,61,13,17,,,,,
2014-06-24,5.14,0.34,80,67,17,23.9,,,,,
2014-06-23,3.8,0.05,79,57,14.1,21,,,,,
2014-06-22,4.25,0,81,60,12.1,15,,,,,
2014-06-21,3.58,0,80,57,8.1,13,,,,,
2014-06-20,5.59,0.15,68,56,13,18.1,,,,,1
2014-06-19,6.04,,77,64,12.1,19,,,,,1
2014-06-17,10.29,0,90,61,23.9,32,,,,,1
2014-06-16,6.26,0,88,61,17,21,,,,,
2014-06-15,6.93,0,79,46,18.1,25.1,,,,,
2014-06-14,3.13,0,75,37,13,21,,,,,
2014-06-13,10.74,0,69,41,21.9,29.1,,,,,
2014-06-12,6.49,0,77,62,15,19,,,,,
2014-06-11,5.14,0.51,78,62,18.1,21.9,,,,,
2014-06-10,5.82,0,76,52,14.1,19.9,,,,,
2014-06-09,4.92,0,80,56,10.1,17,,,,,
2014-06-08,6.93,0.21,79,60,16.1,23.9,,,,,
2014-06-07,4.03,0,81,45,14.1,19,,,,,
2014-06-06,2.91,0,79,41,10.1,14.1,,,,,
2014-06-05,5.82,0,75,50,16.1,21,,,,,
2014-06-04,2.46,0.25,65,49,8.9,13,,,,,
2014-06-03,11.86,0.05,80,51,28,35.1,,,,,
2014-06-02,9.17,0.29,83,57,25.9,36.9,,,,,
2014-06-01,4.92,0,84,45,15,23,,,,,
2014-05-31,4.92,0,80,48,14.1,19,,,,,
2014-05-30,2.46,0,80,46,8.9,14.1,,,,,
2014-05-29,4.7,0,76,52,13,17,,,,,
2014-05-28,5.59,0,69,59,13,16.1,,,,,
2014-05-27,8.5,0.03,86,65,23,31.1,,,,,
2014-05-26,6.04,0,84,49,19.9,23.9,,,,,
2014-05-25,3.8,0,80,48,14.1,17,,,,,
2014-05-24,2.91,0,77,43,10.1,13,,,,,
2014-05-23,7.83,0,70,49,16.1,21.9,,,,,
2014-05-22,11.18,0,72,54,18.1,25.1,,,,,
2014-05-21,8.28,0.01,82,56,25.9,38,,,,,
2014-05-20,6.71,0.09,78,52,16.1,21,,,,,
2014-05-19,5.82,0.01,70,36,15,19.9,,,,,
2014-05-18,6.71,0,67,30,17,21.9,,,,,
2014-05-17,6.49,0,55,34,18.1,23,,,,,
2014-05-16,6.93,0,55,34,13,16.1,,,,,
2014-05-15,9.84,0.15,60,41,21.9,27.1,,,,,
2014-05-14,6.93,0.17,62,49,18.1,23,,,,,
2014-05-13,8.72,0.21,85,60,36.9,57,,,,,
2014-05-12,6.49,0.48,76,54,25.1,45,,,,,
2014-05-11,4.92,0,79,39,14.1,19,,,,,
2014-05-10,9.4,0,72,43,23,29.1,,,,,
2014-05-09,10.51,0.15,78,58,25.9,36,,,,,
2014-05-08,7.16,0,86,45,16.1,23,,,,,
2014-05-07,10.07,0.3,66,45,18.1,25.1,,,,,
2014-05-06,7.38,0,62,31,14.1,19,,,,,
2014-05-05,4.03,0.09,53,34,14.1,15,,,,,
2014-05-04,8.5,0,58,34,25.9,36,,,,,
2014-05-03,12.97,0.03,61,45,31.1,40.9,,,,,
2014-05-02,12.3,0,56,45,21,27.1,,,,,
2014-05-01,13.87,0.01,55,39,25.9,35.1,,,,,
2014-04-30,8.72,0.02,70,51,18.1,25.1,,,,,
2014-04-29,9.84,0.59,76,47,30,38.9,,,,,
2014-04-28,15.21,0.01,52,44,25.1,36,,,,,
2014-04-27,9.84,0,55,30,21,25.1,,,,,
2014-04-26,9.62,0,59,31,21.9,29.1,,,,,
2014-04-25,7.38,0.32,56,36,17,21.9,,,,,
2014-04-24,8.95,0,55,41,17,23.9,,,,,
2014-04-23,9.17,0,57,36,17,23,,,,,
2014-04-22,14.09,0.02,60,39,23.9,35.1,,,,,
2014-04-21,6.71,0.01,79,35,25.1,32,,,,,
2014-04-20,4.92,0,73,28,15,19.9,,,,,
2014-04-19,8.05,0,57,32,15,21.9,,,,,
2014-04-18,5.82,0,65,41,17,21.9,,,,,
2014-04-17,8.95,0,67,31,21,32,,,,,
2014-04-16,6.04,0,42,15,17,23,,,,,
2014-04-15,12.53,0.08,34,23,23,33.1,,,,,1
2014-04-14,17.67,0.08,69,30,38.9,55,,,,,1
2014-04-13,11.41,0,78,50,25.1,36,,,,,1
2014-04-12,5.82,0.07,71,35,21.9,30,,,,,1
2014-04-11,4.7,0,67,30,23.9,30,,,,,
2014-04-10,13.42,0,70,41,29.1,38.9,,,,,
2014-04-09,8.95,0,58,35,17,21.9,,,,,
2014-04-08,9.62,0.04,62,38,17,21.9,,,,,
2014-04-07,7.83,0.42,54,30,17,23,,,,,
2014-04-06,2.91,0,54,20,13,15,,,,,
2014-04-05,12.08,0.01,49,25,25.1,33.1,,,,,
2014-04-04,12.3,0.13,49,34,33.1,42.1,,,,,
2014-04-03,11.41,0.31,40,33,23.9,32,,,,,
2014-04-02,5.82,0,56,32,14.1,19,,,,,
2014-04-01,14.54,0.01,61,36,35.1,46.1,,,,,
2014-03-31,6.71,0,57,25,15,19,,,,,
2014-03-30,6.93,0,51,26,16.1,21.9,,,,,
2014-03-29,11.18,0,38,32,21,25.9,,,,,
2014-03-28,13.87,0,50,38,31.1,38.9,,,,,
2014-03-27,9.84,0.03,44,26,21.9,29.1,,,,,
2014-03-26,5.37,0,32,5,14.1,19.9,,,,,
2014-03-25,10.51,0,34,13,23.9,33.1,,,,,
2014-03-24,7.61,0,32,14,21.9,25.9,,,,,
2014-03-23,10.51,0,28,15,18.1,23,,,,,
2014-03-22,10.96,0.1,41,27,21.9,31.1,,,,,
2014-03-21,5.82,0,41,19,16.1,21.9,,,,,
2014-03-20,12.97,0,39,24,23.9,32,,,,,
2014-03-19,10.96,0.11,48,34,28,36.9,,,,,
2014-03-18,6.71,0,44,19,15,19,,,,,
2014-03-17,7.16,0,31,8,15,19,,,,,
2014-03-16,11.63,0,26,10,19.9,23.9,,,,,
2014-03-15,12.3,0,39,26,18.1,25.1,,,,,
2014-03-14,14.09,0,48,10,25.9,38,,,,,
2014-03-13,6.93,0,21,1,16.1,19.9,,,,,
2014-03-12,14.99,0.18,38,8,31.1,40.9,,,,,
2014-03-11,5.82,0.1,51,35,14.1,19,,,,,
2014-03-10,10.51,0,46,34,19.9,23.9,,,,,
2014-03-09,10.07,0,35,11,21,25.1,,,,,
2014-03-08,7.61,0.11,38,19,13,17,,,,,
2014-03-07,4.25,0,42,1,12.1,14.1,,,,,
2014-03-06,,,27,9,12.1,14.1,,,,,
2014-03-05,6.93,0,24,12,14.1,17,,,,,
2014-03-04,2.01,0,18,-11,8.9,12.1,,,,,
2014-03-03,5.37,0,14,-12,14.1,18.1,,,,,
2014-03-02,6.49,0.04,18,-1,14.1,16.1,1,,,,
2014-03-01,4.25,0.09,29,15,13,17,1,,,1,
2014-02-28,5.14,0,17,-17,16.1,21.9,,,,,
2014-02-27,12.08,0,14,-11,25.1,36,1,1,,1,
2014-02-26,12.08,0,15,-4,23,29.1,,,,,
2014-02-25,10.29,0,22,4,21,25.1,,,,,
2014-02-24,13.65,0,25,17,23,29.1,,,,,
2014-02-23,11.18,0,31,15,23,29.1,,,,,
2014-02-22,14.32,0,36,26,25.9,31.1,,,,,
2014-02-21,21.25,0,44,30,36,48.1,1,,,,
2014-02-20,7.38,0.78,44,22,18.1,25.9,1,1,1,1,
2014-02-19,7.61,0,43,18,19.9,25.9,1,,,1,
2014-02-18,10.74,0,38,20,21.9,30,1,,,1,
2014-02-17,6.93,0.2,22,-12,19.9,28,1,1,,1,
2014-02-16,4.47,0.02,26,-3,14.1,18.1,1,,,1,
2014-02-15,7.16,0,22,-4,16.1,21.9,,,,,
2014-02-14,8.95,0,28,20,19.9,23.9,1,,,1,
2014-02-13,4.7,0,29,-2,10.1,13,1,,,1,
2014-02-12,2.24,0,17,-20,10.1,13,1,1,,1,
2014-02-11,4.47,0,14,-14,13,16.1,,,,,
2014-02-10,7.61,0,21,-8,14.1,17,1,,,1,
2014-02-09,5.37,0.05,22,11,17,21.9,1,,,1,
2014-02-08,4.7,0.01,16,-3,10.1,13,1,,,1,
2014-02-07,9.4,0,12,-4,19.9,23,,,,,
2014-02-06,8.95,0,19,-7,23,28,1,,,,
2014-02-05,12.3,0.04,26,2,21.9,29.1,1,,,1,
2014-02-04,3.58,0,24,-7,14.1,18.1,1,,,,
2014-02-03,2.68,0,22,-7,8.9,10.1,1,,,1,
2014-02-02,6.26,0,25,18,15,19.9,,,,,
2014-02-01,5.37,0.58,34,25,13,15,1,1,,,
2014-01-31,6.26,0,32,25,14.1,17,1,,,,
2014-01-30,13.42,0,27,6,25.1,35.1,1,,,,
2014-01-29,11.86,0,16,-6,25.1,30,,,,1,
2014-01-28,9.4,0,6,-16,19.9,23,,,,,
2014-01-27,12.53,0.01,23,-11,23,32,1,1,,1,
2014-01-26,8.72,0.02,28,-7,25.1,30,1,,,1,
