Date,Average Wind Speed,Precipitation,Max. Temperature,Min. Temperature,Wind speed Fastest 2 min,Fastest 5 second wind speed,Fog/Ice fog,Heavy freezing fog,Thunder,Glaze,Smoke/Haze,Blowing/Drifting Snow,Power Outage
6/7/12,3.58,0,82,55,12.1,14.1,,,,,1,,
6/8/12,2.24,0,84,56,12.1,21,,,,,,,
6/9/12,4.03,0,85,57,13,17,,,,,,,
6/10/12,5.59,0,88,61,16.1,25.1,,,,,,,
6/11/12,5.14,0,82,69,14.1,19.9,,,,,,,
6/12/12,9.17,0,82,62,18.1,23.9,,,,,,,
6/13/12,5.82,0,79,53,14.1,18.1,,,,,,,
6/14/12,4.03,0,85,54,12.1,17,,,,,,,
6/15/12,2.68,0,90,56,12.1,23,,,,,,,
6/16/12,5.14,0,91,64,14.1,21.9,,,,,,,
6/17/12,6.93,0,87,76,13,17,,,,,,,
6/18/12,8.95,0,90,72,19.9,,,,,,,,
6/19/12,6.71,0,91,69,16.1,23,,,,,,,
6/20/12,6.49,0,92,67,17,25.1,,,,,,,
6/21/12,8.5,0,91,68,30,40.9,,,1,,,,
6/22/12,5.59,0,85,65,15,18.1,1,,,,,,
6/23/12,2.91,0,87,63,8.9,18.1,,,,,,,
6/24/12,4.25,0,90,67,13,19.9,,,,,,,
6/25/12,8.95,0,84,67,19.9,30,,,,,,,
6/26/12,5.82,0,81,55,14.1,21,,,,,,,
6/27/12,4.47,0,90,56,13,18.1,,,,,,,
6/28/12,7.38,0,103,69,16.1,25.9,,,,,,,
6/29/12,4.7,0.09,101,70,36.9,53,1,,1,,,,1
6/30/12,4.25,0.11,93,68,29.1,40.9,1,,1,,,,1
7/1/12,3.36,0,91,71,23.9,32,,,1,,,,1
7/2/12,3.36,0,95,68,10.1,13,,,,,,,1
7/3/12,4.7,0,96,69,13,,,,,,,,
7/4/12,4.7,0,100,75,16.1,29.1,,,,,,,
7/5/12,5.82,0,101,75,15,21,,,,,,,
7/6/12,3.36,0,102,76,13,16.1,,,,,,,
7/7/12,4.47,0,102,79,14.1,18.1,,,,,,,
7/8/12,6.71,0.01,93,73,18.1,29.1,,,,,,,
7/9/12,5.37,0,91,69,12.1,25.9,,,,,,,
7/10/12,6.04,0,91,71,16.1,,,,,,,,
7/11/12,5.59,0,92,68,14.1,21.9,,,,,,,
7/12/12,6.49,0,93,68,14.1,21,,,,,,,
7/13/12,5.59,0,89,70,13,16.1,,,,,,,
7/14/12,5.14,0.03,87,72,13,,,,,,,,
7/15/12,5.14,0,94,71,15,25.9,,,,,,,
7/16/12,4.03,0,96,74,12.1,,,,,,,,
7/17/12,5.14,0,99,76,25.9,32,,,1,,,,1
7/18/12,4.47,0,96,76,14.1,18.1,,,1,,,,
7/19/12,6.71,0.14,93,74,16.1,23.9,1,,1,,,,
7/20/12,7.38,0,81,67,15,25.9,1,,,,1,,
7/21/12,4.03,0,87,68,10.1,,,,,,,,
7/22/12,3.13,0,95,67,13,19.9,,,,,,,
7/23/12,6.93,0,99,74,18.1,25.1,,,,,,,
7/24/12,5.59,0,95,77,23,30,,,,,,,1
7/25/12,5.82,0,102,73,14.1,19.9,,,,,1,,
7/26/12,9.62,0,92,76,21.9,30,,,,,,,
7/27/12,6.71,0.23,92,69,21,46.1,1,,1,,,,1
7/28/12,,0,85,66,17,40.2,1,,,,,,1
7/29/12,2.24,0,88,61,19.9,29.1,,,,,,,
7/30/12,3.8,0,91,66,13,17,,,,,,,
7/31/12,5.14,0.01,92,68,25.9,33.1,,,1,,,,
8/1/12,5.59,0,89,64,16.1,23.9,,,,,,,
8/2/12,2.01,0,97,60,12.1,21,,,,,,,
8/3/12,6.04,0,92,71,15,,,,,,,,
8/4/12,6.93,0.29,92,74,23.9,40.9,1,,1,,1,,1
8/5/12,5.82,1.37,86,69,30,40.9,1,,1,,,,
8/6/12,3.13,0,87,62,10.1,,,,,,,,
8/7/12,2.01,0,92,62,10.1,13,,,,,,,
8/8/12,6.26,0.98,96,68,23.9,38.9,1,,1,,1,,
8/9/12,3.58,2.45,86,65,19.9,28,1,,1,,,,
8/10/12,11.86,0.01,76,62,25.1,38,,,,,,,
8/11/12,7.83,0,77,60,17,23,,,,,,,
8/12/12,2.46,0,81,58,10.1,14.1,,,,,,,
8/13/12,4.25,0.2,80,66,15,19.9,1,,,,1,,
8/14/12,5.82,0,77,63,13,18.1,1,,,,,,
8/15/12,2.24,0,84,61,10.1,17,,,,,,,
8/16/12,6.26,1.05,80,63,30,40.9,1,,1,,,,
8/17/12,6.26,0.05,76,62,13,17,1,,,,,,
8/18/12,1.79,0,76,54,8.9,15,,,,,,,
8/19/12,4.25,0,77,58,15,18.1,,,,,,,
8/20/12,2.91,0,79,58,16.1,21.9,,,,,,,
8/21/12,2.68,0,78,56,14.1,38.9,,,,,,,
8/22/12,0.89,0,82,56,8.9,,,,,,,,
8/23/12,1.34,0,86,57,8.1,8.9,,,,,,,
8/24/12,2.24,0,88,61,12.1,19.9,,,,,,,
8/25/12,1.79,0,90,65,10.1,21,,,,,,,
8/26/12,3.58,0,86,66,14.1,23,1,,,,1,,
8/27/12,5.82,1.96,85,68,13,23.9,1,,1,,,,
8/28/12,4.7,0,83,63,14.1,19.9,,,,,,,
8/29/12,2.68,0,83,61,8.9,32,,,,,,,
8/30/12,3.36,0,85,59,13,18.1,,,,,,,
8/31/12,3.36,0,85,66,12.1,17,,,,,,,
9/1/12,4.92,0.53,80,74,12.1,19.9,1,1,1,,1,,
9/2/12,8.28,1.2,76,71,17,23,1,,,,,,
9/3/12,4.03,0.02,81,70,10.1,,1,,,,,,
9/4/12,1.34,0,86,70,6.9,10.1,1,1,,,,,
9/5/12,2.46,0.14,81,66,21.9,31.1,1,,1,,,,
9/6/12,2.24,0,86,63,10.1,23,1,1,,,,,
9/7/12,4.92,2.44,82,65,23.9,32,1,,1,,1,,
9/8/12,8.95,0.24,71,58,19.9,25.1,1,,,,,,
9/9/12,5.82,0,73,54,16.1,19.9,,,,,,,
9/10/12,2.01,0,75,51,8.9,16.1,,,,,,,
9/11/12,3.36,0,77,52,13,17,1,,,,,,
9/12/12,3.36,0,81,55,13,23.9,,,,,,,
9/13/12,2.91,0,79,65,13,35.1,,,,,,,
9/14/12,5.59,0.11,70,56,15,19.9,1,,,,,,
9/15/12,1.57,0,72,51,8.1,18.1,,,,,,,
9/16/12,1.79,0,76,50,8.9,15,,,,,,,
9/17/12,2.01,0.28,71,56,13,19.9,1,,,,,,
9/18/12,10.96,0.01,65,47,21.9,29.1,1,,,,,,
9/19/12,5.37,0,66,41,15,21,,,,,,,
9/20/12,6.49,0,68,52,15,21.9,,,,,,,
9/21/12,3.36,1.42,66,47,31.1,,1,1,1,,,,
9/22/12,8.72,0,61,44,29.1,36.9,1,,,,,,
9/23/12,6.04,0,63,43,15,19.9,,,,,,,
9/24/12,2.91,0,65,37,14.1,21.9,,,,,,,
9/25/12,4.47,0.04,66,52,15,30,1,,1,,,,
9/26/12,3.8,0.05,70,60,15,68,1,1,,,,,
9/27/12,3.8,0.65,72,55,12.1,21,1,,,,,,
9/28/12,3.58,0,70,56,8.9,13,1,1,,,,,
9/29/12,3.13,0,71,50,12.1,19.9,,,,,,,
9/30/12,4.03,0,69,48,13,,,,,,,,
10/1/12,5.37,0.22,62,48,12.1,17,1,,,,,,
10/2/12,5.37,0.43,62,52,13,21,1,,1,,,,
10/3/12,5.82,0,69,55,15,21,1,,,,,,
10/4/12,5.37,0,76,51,15,25.1,1,,,,,,
10/5/12,8.5,1.3,,,13,19.9,1,,1,,,,
10/6/12,8.28,0,51,35,15,21,,,,,,,
10/7/12,5.59,0,47,34,14.1,19.9,,,,,,,
10/8/12,2.01,0,54,31,16.1,,1,,,,,,
10/9/12,4.47,0,61,34,16.1,29.1,,,,,,,
10/10/12,9.84,0,52,35,25.1,36,,,,,,,
10/11/12,2.24,0,59,32,12.1,25.1,,,,,,,
10/12/12,4.92,0,58,43,15,21,,,,,,,
10/13/12,6.04,0.01,68,42,13,19.9,,,,,1,,
10/14/12,14.09,0.32,73,52,31.1,44.1,1,,,,,,
10/15/12,8.5,0,59,46,19.9,25.1,,,,,,,
10/16/12,5.37,0,66,38,14.1,33.1,1,,,,,,
10/17/12,7.61,0.38,68,52,18.1,30,1,,1,,,,
10/18/12,9.4,0.41,61,47,21.9,33.1,1,,,,,,
10/19/12,7.38,0.35,52,45,17,28,1,,,,,,
10/20/12,5.37,0.19,55,41,16.1,21.9,1,,,,,,
10/21/12,4.03,0,68,37,12.1,28,1,,,,,,
10/22/12,2.91,0.02,74,50,18.1,23,,,,,,,
10/23/12,3.13,0.44,68,56,16.1,23,1,,1,,,,
10/24/12,4.92,0,78,53,13,31.1,1,,,,,,
10/25/12,7.61,0,76,52,25.9,33.1,,,,,,,
10/26/12,12.53,0.31,52,39,21,28,1,,,,,,
10/27/12,10.74,0,52,35,18.1,23.9,,,,,,,
10/28/12,11.18,0,48,36,17,23.9,,,,,,,
10/29/12,17.45,0,51,36,29.1,38,,,,,,,1
10/30/12,18.79,0.2,43,39,28,40,1,,,,,,1
10/31/12,12.3,0,43,36,19.9,25.1,,,,,,,1
11/1/12,6.93,0,53,31,19.9,23.9,,,,,,,1
11/2/12,6.26,0,50,36,12.1,16.1,,,,,,,
11/3/12,3.36,0.11,40,33,8.9,14.1,1,,,,,,
11/4/12,4.25,0,45,30,13,23.9,,,,,,,
11/5/12,2.24,0,45,27,8.1,14.1,1,,,,,,
11/6/12,2.24,0.03,48,26,8.9,15,1,,,,1,,
11/7/12,3.58,0.07,49,37,10.1,17,1,,,,1,,
11/8/12,1.57,0,47,30,8.9,12.1,1,1,,,1,,
11/9/12,5.14,0,61,30,15,21.9,1,1,,,1,,
11/10/12,6.93,0,72,47,16.1,,,,,,,,
11/11/12,11.41,0.02,66,53,21,33.1,,,,,,,
11/12/12,10.96,0.88,57,31,21,25.9,1,,,,,,
11/13/12,3.8,0,39,28,10.1,18.1,,,,,,,
11/14/12,3.36,0,41,26,10.1,28,,,,,,,
11/15/12,1.12,0,46,25,8.9,29.1,1,,,,1,,
11/16/12,1.79,0,51,26,6.9,13,1,1,,,1,,
11/17/12,2.46,0,55,27,8.9,,1,,,,1,,
11/18/12,0.89,0,58,29,8.9,,,,,,,,
11/19/12,0.89,0,57,33,6.9,,,,,,,,
11/20/12,1.12,0.01,56,42,6,23,1,,,,1,,
11/21/12,1.57,0.01,60,37,6,,1,1,,,1,,
11/22/12,5.82,0.02,62,32,17,29.1,1,1,,,1,,
11/23/12,16.11,0.19,53,27,30,38,1,,,,,,
11/24/12,6.71,0,31,25,13,16.1,,,,,,,
11/25/12,6.26,0,45,26,14.1,21,,,,,,,
11/26/12,5.82,0,48,30,18.1,21.9,,,,,,,
11/27/12,3.13,0,38,26,13,,1,,,,1,,
11/28/12,2.46,0,43,24,10.1,15,,,,,1,,
11/29/12,4.03,0,48,23,13,17,1,,,,1,,
11/30/12,4.92,0,56,32,14.1,21.9,,,,,,,
12/1/12,4.92,0,63,32,15,23,1,,,,1,,
12/2/12,6.26,0.25,62,53,15,23,1,1,,,,,
12/3/12,7.61,0.01,69,55,17,23.9,1,,,,,,
12/4/12,6.93,0.23,64,40,16.1,23.9,1,,,,,,
12/5/12,5.14,0,45,30,12.1,21,,,,,,,
12/6/12,,0,47,28,,,,,,,,,
12/7/12,3.58,0.29,48,43,10.1,13,1,,,,,,
12/8/12,5.37,0.13,48,40,14.1,17,1,,,,,,
12/9/12,7.38,0.42,53,40,19.9,28,1,1,,,,,
12/10/12,11.86,0,45,29,18.1,25.1,1,,,,,,
12/11/12,6.49,0,35,27,14.1,18.1,1,,,,,,
12/12/12,2.91,0,43,22,8.9,,1,,,,,,
12/13/12,3.13,0,47,21,10.1,23,,,,,,,
12/14/12,2.68,0,51,27,8.9,14.1,,,,,,,
12/15/12,7.61,0.14,54,39,21,30,1,,,,,,
12/16/12,6.49,0,55,38,14.1,21,1,,,,,,
12/17/12,4.47,0.1,43,37,10.1,14.1,1,,,,,,
12/18/12,7.38,0,43,35,21.9,32,1,,,,,,
12/19/12,7.83,0.01,43,36,29.1,35.1,,,,,1,,
12/20/12,15.21,0.38,54,30,25.9,45,1,,1,,,,
12/21/12,20.13,0,30,23,33.1,45,1,,,,1,,
12/22/12,5.14,0,29,14,17,21,,,,,,,
12/23/12,2.01,0,40,18,6.9,10.1,,,,,,,
12/24/12,6.93,0,36,27,18.1,23,1,,,,1,,
12/25/12,9.17,0,32,29,18.1,23.9,1,,,,,,
12/26/12,16.33,0,32,27,29.1,38,1,1,,,,,
12/27/12,6.04,0,32,26,16.1,21,,,,,,,
12/28/12,4.03,0,31,27,10.1,13,1,,,,,,
12/29/12,11.18,0.03,31,22,23,30,1,,,,1,,
12/30/12,7.16,0.14,28,11,17,21.9,1,,,,1,,
12/31/12,7.16,0.21,34,25,13,18.1,1,,,,,,
1/1/13,7.38,0,31,15,13,16.1,1,,,,1,,
1/2/13,2.24,0,22,7,10.1,12.1,,,,,,,
1/3/13,5.14,0,30,10,18.1,25.1,,,,,,,
1/4/13,7.38,0,30,19,18.1,23,,,,,,,
1/5/13,4.7,0.01,36,14,17,23.9,1,,,,,,
1/6/13,9.84,0,35,25,23.9,33.1,1,,,,1,,
1/7/13,4.25,0,36,14,15,21,1,,,,,,
1/8/13,2.91,0,44,18,8.9,13,1,,,,1,,
1/9/13,4.7,0.09,47,29,12.1,18.1,1,,,,,,
1/10/13,6.26,0.15,45,25,16.1,23.9,1,,,,,,
1/11/13,8.05,0.98,57,45,16.1,23,1,,,,,,
1/12/13,4.03,1.48,63,41,16.1,38,1,,,,,,
1/13/13,,1.4,55,22,8.1,12.1,1,,,1,1,,
1/14/13,5.37,0,22,16,12.1,14.1,1,,,,1,,
1/15/13,6.93,0,31,19,13,16.1,,,,,,,
1/16/13,5.14,0,34,22,12.1,17,1,,,,,,
1/17/13,7.38,0,38,23,21,25.1,,,,,,,
1/18/13,7.38,0,40,18,17,25.9,,,,,,,
1/19/13,13.42,0,51,38,25.1,36,,,,,,,
1/20/13,13.42,0,45,21,28,42.9,,,,,,,
1/21/13,15.21,0,22,9,25.1,30,1,,,,,,
1/22/13,10.51,0,17,4,19.9,25.1,,,,,1,,
1/23/13,4.47,0,23,10,16.1,23,,,,,,,
1/24/13,8.72,0,22,12,23,29.1,,,,,,,
1/25/13,6.71,0.05,26,18,17,21,1,,,,,,
1/26/13,4.47,0.03,30,16,10.1,13,,,,,,,
1/27/13,7.61,0.23,37,19,14.1,21,1,,,,1,,
1/28/13,7.61,0.24,53,36,16.1,25.9,1,1,,,1,,
1/29/13,10.74,0,64,53,23,35.1,1,1,,,,,
1/30/13,13.87,0,64,26,29.1,40,1,,,,,,
1/31/13,16.33,0.01,27,10,28,40,1,1,,,1,,
2/1/13,11.41,0,16,5,25.9,36,1,,,,1,,
2/2/13,8.72,0.03,28,16,19.9,23.9,1,,,,1,,
2/3/13,7.38,0,24,12,6,8.9,1,,,,,,
2/4/13,5.14,0,37,20,14.1,19.9,1,,,,,,
2/5/13,6.26,0,36,23,17,21.9,1,,,,1,,
2/6/13,5.37,0,34,29,15,21,1,,,,1,,
2/7/13,5.59,0.14,53,28,15,19.9,1,,,,1,,
2/8/13,12.08,0,40,30,21.9,29.1,1,,,,,,
2/9/13,5.82,0,39,21,14.1,17,,,,,,,
2/10/13,8.95,0.11,50,32,17,28,1,,,,,,
2/11/13,13.65,0,51,31,25.1,38.9,,,,,,,
2/12/13,6.04,0,43,24,12.1,17,1,,,,,,
2/13/13,3.8,0,44,27,12.1,16.1,,,,,,,
2/14/13,10.51,0,49,33,23,35.1,1,,,,,,
2/15/13,7.38,0.01,36,22,21.9,30,1,,,,,,
2/16/13,10.96,0,24,20,21,28,1,,,,,,
2/17/13,4.25,0,31,11,12.1,15,,,,,,,
2/18/13,13.42,0.15,58,26,25.9,36.9,,,,,,,
2/19/13,18.57,0.13,46,21,30,40.9,1,,,,,,
2/20/13,10.51,0,26,11,19.9,32,,,,,,,
2/21/13,8.95,0.31,31,17,19.9,29.1,1,,,1,,,
2/22/13,8.05,0.09,35,28,21,25.9,1,1,,1,,,
2/23/13,7.61,0,36,23,18.1,21.9,,,,,,,
2/24/13,2.91,0,39,20,14.1,17,1,,,,,,
2/25/13,7.38,0,44,23,16.1,23,,,,,,,
2/26/13,8.28,1.25,41,32,23,31.1,1,,,1,1,,
2/27/13,9.17,0.03,41,31,16.1,30,1,,,,,,
2/28/13,11.63,0.02,37,31,18.1,23.9,1,,,,,,
